,count,hate_speech,offensive_language,neither,class,tweet
11092,3,0,3,0,1,ont like dramat bitch separ n shit
11093,3,0,3,0,1,ont like game wit retard as bird unamus face
11094,3,0,1,2,2,open admit level white trash drive acro town gas station fre hot dog amp half price drink
11095,3,0,3,0,1,order chocol chip coki amp bitch gave fri smh could even take shit back gon late work
11096,3,0,3,0,1,phone col basic gir bitch dri n plain weari face
11097,3,0,2,1,1,pick welbeck team kind cunt yes
11098,3,0,1,2,2,pictur angus rune side fob sharana everi day afghanistan
11099,3,0,3,0,1,plan eat entir motherfuck piza order like mufucka bitch
11100,3,2,1,0,0,prefer jamei winston speak tv damn con
11101,3,0,3,0,1,pul hoe tx
11102,6,1,5,0,1,pul gime yo bitch
11103,3,0,3,0,1,put pusi map
11104,3,1,2,0,1,put ona bitch make bang set ok hand gave hoe dick came left victori hand
11105,3,0,3,0,1,rare drink drunk bitch irit me
11106,3,0,0,3,2,rather watch oak clif redskin oak clif comet play hel
11107,3,0,3,0,1,realiz tacal bitch
11108,3,0,3,0,1,reali alway bitch know hundr point
11109,3,0,3,0,1,reali bagin bitch problem basketb short b know smile cologn mayb swag idk
11110,3,0,3,0,1,reali stand peopl slander shit trash
11111,3,0,3,0,1,reali comit fuck richest bitch
11112,3,0,3,0,1,reali prese bitch social media talk yes want them
11113,3,0,3,0,1,reali like niguh paul tho
11114,3,2,1,0,0,reali get upset lightskin friend anoth cute dark skin sidekick like im supos cute darki u hang wit pout face
11115,3,0,3,0,1,reali hate fat bitch caus boni love smoke hela swisher fele lone tri voic loud cri face loud cri face
11116,6,1,5,0,1,reali hate bitch peopl point longer give fuck
11117,3,0,3,0,1,reali hate get respons back text mesag like bitch ai se sum pout face
11118,6,0,5,1,1,reali hope cameron get back togeth much beter dont cal hoe
11119,3,0,3,0,1,reali hoe shyt u know im hoe mr
11120,3,0,3,0,1,reali wana brake fuck head lok like bitch hit you
11121,3,3,0,0,0,reali want kil towel head terorist alreadi unamus face high schol pleas
11122,6,1,5,0,1,reali think pl defend casidi throw hotel crib bitch comin over
11123,3,0,3,0,1,reali wana talk life quot fuck right pusi quot dude smokin blunt die
11124,6,0,0,6,2,reali want girl make browni weari face loud cri face
11125,3,0,0,3,2,reali want sport star get pet monkey name achil
11126,3,1,2,0,1,reali wish own rocket launcher use everi retard drive front today roadrag
11128,3,0,3,0,1,refus rt damn bitch alway talk shit draya
11129,3,0,3,0,1,refus rais child bitch as countri
11130,3,0,3,0,1,rememb friend jeli rt bitch could tel shit bruh
11131,3,0,0,3,2,rememb lay hospit bed shot rant coconut shrimp trash
11132,3,1,2,0,1,rememb amp dudi argu amp gon say quot shut bitch rape quot face tear joy loud cri face face tear joy loud cri face childish
11133,3,0,0,3,2,rememb va tech band cale us planet ape readi flip
11134,3,0,3,0,1,rememb bitch lmao
11135,3,1,2,0,1,rememb milz drunk as fel aslep play gear smh fag
11136,3,1,2,0,1,rememb bitch wouldnt let niga fuck like month day so
11137,6,0,6,0,1,rememb quot watch coti quot quot stay away hoe herp quot
11138,3,0,3,0,1,rememb lil bitch caught slipin n get ina car min later lokin niga holdin gun face
11139,3,0,0,3,2,rescu babi bird hatch chick
11140,3,0,3,0,1,respect niga tel got bitch fal fuck back hate hundr point
11141,3,0,3,0,1,ride around notint bitch se smile face sunglas smile face smile eye person tipe hand jetlif airplan
11142,3,0,3,0,1,rol blunt beter bitch havana caus king round here
11143,3,0,1,2,2,said midl schol day gheto way peopl impr go
11144,3,1,2,0,1,salut hoe kno place bitch mis me
11145,3,0,3,0,1,saw mani basic bitch pick schol schedul kinda want throw tbh
11146,3,1,2,0,1,say k michel man act like ladi foul mouth violent beat bitch
11147,3,0,3,0,1,say fuck niga bitch im ned oncom fist
11148,3,0,3,0,1,say smash panomera buy new one hoe
11149,3,0,3,0,1,say big fat line meth final come pusi p godbyebreakingbad
11150,3,1,2,0,1,se real nica lok miror
11151,3,0,3,0,1,se bitch ai nun trotin amp thotin face tear joy
11152,9,0,8,1,1,se hoe
11153,3,0,3,0,1,se thru fake bitch amp niga
11154,3,0,1,2,2,se u jiga hilari wankin
11155,6,1,0,5,2,se ya big boi oreo v is
11156,3,0,3,0,1,se fuck bitch fuck bitch also
11157,3,0,3,0,1,se twet bitch lmfao rt von kick curb cal n curs as out
11158,3,0,3,0,1,sen scobi hoe niga garden face tear joy face tear joy face tear joy
11159,3,0,0,3,2,sho mis uncl tom
11160,3,0,3,0,1,shot pusi bust pusi cume son
11161,3,1,2,0,1,shot striper hoe kep steal taco
11162,6,0,6,0,1,jail crime hoe kil beat
11163,6,0,6,0,1,niga bitch text right hundr point hundr point hundr point hundr point hundr point
11164,3,0,3,0,1,gt scurl dez hoe
11165,3,0,3,0,1,prob shave spic stash son kinda gete hand
11166,3,0,0,3,2,start wear beani more
11167,3,0,3,0,1,fought pope talk u ned two hit bitch pleas
11168,6,1,5,0,1,thrown whole rol peni made month bitch
11169,3,0,1,2,2,show like jeferson dat georg make wana open dri clean stow cal da white folk honkey
11170,3,0,3,0,1,show love everybodi joe time hate stuck peopl that hoe shit
11171,3,0,3,0,1,slam dunk hoe cuz lay up
11172,6,1,5,0,1,slept god thena bitch tho
11173,3,0,3,0,1,smel smel smel pusi
11174,3,1,2,0,1,smoke fat pound gras fal as faster fat bitch sat fast
11175,3,0,3,0,1,smoke lot wed kep bitch mind
11176,3,0,3,0,1,snort shit girl presenc dude lmao coke head bitch
11177,3,0,2,1,1,sound retard learn quick
11178,3,0,3,0,1,spend money wed cloth n fod hoe
11179,3,0,3,0,1,spent whole th lokin hoe mise firework realiz hoe albad
11180,3,0,3,0,1,spi coupl thirsti hoe insta
11181,3,0,3,0,1,stalk bf insta folow girl flirt scare bitch
11182,3,0,3,0,1,start garfield monday yeah lil bitch smile face sunglas smile face sunglas smile face sunglas smile face sunglas
11183,3,0,3,0,1,stay away bitch insecur wild x ning public say imatur
11184,3,0,3,0,1,stil get retard go ape shit iphon make sens what ever
11185,3,0,0,3,2,stil understand dump trash ocean preti big would sure cheaper launch space
11186,3,0,3,0,1,stil hate bitch dmv californiadmv miser hoe
11187,3,0,3,0,1,stil se plenti basic bitch iphon s
11188,3,2,1,0,0,stil think snap chat fagot high scholer
11189,3,0,3,0,1,stope snape women cale bitch
11191,3,0,3,0,1,suport nigaz bitch dope shit west side citi la
11192,3,0,3,0,1,swear care everyth els bitch wave hand victori hand
11193,3,0,3,0,1,swear got shit make bitch go insan
11194,3,0,3,0,1,swear hate im somewher woman catch ruberband clear say kapa alpha psi ask kapa yes bitch lol
11195,3,0,3,0,1,swear heard bitch creak
11196,6,0,6,0,1,swear neda go n go back old bitch think game apar let real
11197,3,1,2,0,1,swear wori noth kep bitch radar gay ok buton
11198,3,0,3,0,1,swear newnan util getin nica bout start read damn meter
11199,3,0,3,0,1,swear nica slep im tire fuk
11200,3,0,3,0,1,swear ai noth wors bad bitch lost it
11201,3,0,3,0,1,swear bitch loney like pic amp fuck bitch face tear joy face tear joy face tear joy
11202,3,0,3,0,1,swear bitch would noth wori know shut fuck up
11203,3,0,3,0,1,swear dis hoe doinv grown n sexi chaleng lok like lightskin gremlin
11204,3,0,3,0,1,swear femal think know bitch know intent think do
11205,6,0,6,0,1,swear girl god pusi think answer everyth
11206,3,1,2,0,1,swear ion se broke nica stil getin pusi smh
11207,3,0,3,0,1,swear nobodi actuali care valentin day unl singl amp jade want bitch cros mark heavi larg circl cros mark heavi larg circl rose
11208,3,0,3,0,1,swear nobodi complain hoe earli wake go work nobodi wake get readi
11209,3,1,2,0,1,swear ta god niga dese hoe want yrn
11210,3,0,3,0,1,swear hoe b tri it
11211,3,0,0,3,2,swear peopl clean ofic switch side trash vs recycl can purpos mes me
11212,3,2,1,0,0,swear anon fag go protest take pictur post twiter quot lok like quot
11213,3,0,2,1,1,swear hoe aint got noth victori hand smile face smile eye fold hand
11214,6,0,5,1,1,swear hoe folow ever sinc went break
11215,3,0,3,0,1,swear god midl club make wit bitch like tryna film romant comedi somethin
11216,3,0,3,0,1,swear god hit lick lil b bitch dope rob bitch
11217,3,0,3,0,1,swear god hoe lok like take exact pictur everytim chang godamn ratchet
11218,3,0,3,0,1,swear x broad new bitch everi month cant even get one girlfriend mayb someth wrong me
11219,3,0,3,0,1,swear new bitch rap wrap
11220,3,1,2,0,1,take bitch home give long dick
11221,3,0,3,0,1,take ful pride as moma blese ridicul level yelow as got back year
11222,3,0,2,1,1,take notr dame stil trash
11223,3,0,3,0,1,take shot wit chaser get bitch chase em
11224,3,1,2,0,1,talk bitch like reali care
11225,3,0,0,3,2,talk bird fel love again
11226,3,0,3,0,1,tel bitch love shit fuck somethin
11227,3,0,3,0,1,tel bitch got ike turner syndrom
11228,3,0,3,0,1,tel th bitch get th bitch th bitch bring more
11229,3,0,3,0,1,tel badest hoe beat unl gone strip beam face smile eye
11230,3,0,3,0,1,tel truoth bitch ugli yeah aunt moma gone lie er bro tel truth
11231,3,0,3,0,1,tel bitch folowback rts say folowback folowback block like fuck
11232,3,0,3,0,1,tel u tho u niger women start gete cornrow man it
11233,3,0,3,0,1,text ex new bitch pusi weter
11234,4,0,4,0,1,thinc preti averag bitch ya know smirk face
11235,3,0,3,0,1,think broke rib fel ditch turn pusi think not
11236,3,0,2,1,1,think figur white trash american come rural part europ
11237,3,1,0,2,2,think found normal romat prais jesus curent one get throat slit slep
11238,3,0,3,0,1,think gota acept fact bitch gona hoe til around age life lot easier
11239,3,0,3,0,1,think kile chipmunk son bitch fast ned check tire
11240,3,0,3,0,1,think read worst interview ever le castro one dope bitch neither one two belong media
11241,3,0,0,3,2,think salad bar lunch today gota make birthday browni somehow lasthurahthendietstart
11242,3,0,0,3,2,think eat browni pas out
11243,3,0,3,0,1,think bitch tonight
11244,3,0,0,3,2,think gona walk around hous fre bird
11245,3,0,3,0,1,think guy period today emot bitch heh heh heh
11246,3,0,3,0,1,think lot bitch smile selfi breath stink want steam front camera
11247,3,0,0,3,2,think fact dinosaur evolv bird everi time eat chicken dinosaur delici
11248,3,0,2,1,1,think ai havent loke cloud whole minut cus hoe move fast asf rn
11249,3,0,2,1,1,think dem hoe lah regular
11250,3,0,3,0,1,think x lose x niga cuz season chang x season hoe loud cri face
11251,3,2,1,0,0,think dat cale niger move away da dark side mean
11252,3,1,2,0,1,think everi bitch wit tongu pierc suck dick im real
11253,3,1,2,0,1,think funi hoe talk bout faith
11254,3,0,3,0,1,think bitch tryna set uhuhp
11255,3,2,1,0,0,think niga retard g
11256,3,0,3,0,1,think women forev find way guy thirsti tho fel like thier pusi valu not
11257,3,1,2,0,1,think fat bitch never se ya bodi tl got noth neck avi is
11258,6,0,6,0,1,think fuckin wit wrong nigah
11259,3,0,3,0,1,think bad mod munch hairi pusi
11260,3,0,3,0,1,think made clear hoe ai loyal
11261,3,0,3,0,1,thought love bitch core
11262,3,0,3,0,1,thought legal beat yo hoe
11263,3,0,3,0,1,thought bros hoe gue unamus face
11264,3,0,1,2,2,thought albino tho flush face
11265,3,0,3,0,1,thought bitch tryna line weari face
11266,3,0,3,0,1,titi wreck ya bitch
11267,3,0,3,0,1,tld hoe wrong dnt make rite wana sing
11268,3,0,1,2,2,told said quot bri get twef anyon trash quot goe twef like freshman
11269,3,0,3,0,1,told mom eat cereal ugli amp gon say quot rude litl bitch quot thought let bitch know face tear joy
11270,3,1,2,0,1,told bitch idgaf benz bitch
11271,3,0,3,0,1,told chick tel truth realest bitch ever met show prof
11272,3,1,2,0,1,told litl bitch as niga quot lok like eat gun charg quot slap hoe as lawyer
11273,3,0,3,0,1,told x go shit u pusi boy
11274,3,0,0,3,2,tok quot rebel vs yank quot test question acent word usag score total rebel vs yank southern pa
11275,3,0,0,3,2,travel back time midl earth crept enemi slit hobit throat reflex vomit trembl hand
11276,3,1,2,0,1,treat bitch respect
11277,3,0,3,0,1,tri cale sori as cousin th bday hoe ai answer like alway big time day lol
11278,3,0,2,1,1,tri get back anim swear everi show revolv around either tenag girl boy pusi talk them
11279,3,0,2,1,1,tri pas get carpol pase loke like play game wave hi idgaf fuck w bitch
11280,3,0,3,0,1,turn casey nasti hoe rihana clasi hoe
11281,3,0,3,0,1,turn bitch gay think bitch fuck like me
11282,3,0,3,0,1,turn bet award second got witn random bitch gete drunk wade danc r keli
11283,3,0,0,3,2,upload video goproud make money twinki crisi fre market spirit
11284,3,0,0,3,2,upload video updat uganda anti gay bil fremasonri anglo american influenc and
11285,3,0,3,0,1,use wana fuck bitch mo
11286,3,0,0,3,2,use chug vodka orang juic also use chug vodka gatorad use chug vodka
11287,3,0,0,3,2,use get grs lot tho mayb sole crack much
11288,3,0,0,3,2,use pictur come wadi fob sharana barel brandi me
11289,3,0,3,0,1,use think bitch bad moe
11290,3,0,3,0,1,wake everi morn wish bitch would
11291,3,0,3,0,1,wan mixtap quot pusi cinamon rol quot
11292,3,0,3,0,1,wana apolog bitch day way emot set up
11293,3,1,2,0,1,wana around bitch amp fun grimac face
11294,3,0,3,0,1,wana someon bitch as boyfriend right head playin game ya boi
11295,3,0,3,0,1,wana buy bitch everi bag
11296,3,0,3,0,1,wana cut hair busi bitch it
11297,3,1,2,0,1,wana eat fuck u talk bout bitch
11298,3,0,3,0,1,wana experi late amp earli pusi
11299,3,0,3,0,1,wana get hoe arm diamond come cloud cloud gem stone riprick
11300,3,0,1,2,2,wana go trash talk concert
11301,3,0,3,0,1,wana se as clape leg shake wan se bitch get head fa dese beat
11302,3,0,0,3,2,wana tri pot browni
11303,3,0,0,3,2,want oreo help me
11304,3,0,1,2,2,want cowboy kiler
11305,3,0,0,3,2,want four loco right chug go straight slep
11306,3,0,3,0,1,want girl whose pusi smel like tuna
11307,3,0,0,3,2,want slope job get away everyth two wek hate around peopl unl friend
11308,3,0,3,0,1,want hoe back
11310,3,1,2,0,1,want con as girl lol
11311,3,0,3,0,1,want bitch answer ex cale dick mouth
11312,3,0,3,0,1,want one ae yous start someth tbh yous aw pusi shame
11313,3,0,0,3,2,want coki browni ice cream face savor fod
11314,3,0,3,0,1,want fire cracker babi as fire work az fire cracker
11315,3,0,0,3,2,want monkey bread weari face rais hand
11316,3,0,0,3,2,want monkey bread
11317,3,0,3,0,1,want independ son like depend peopl make fel like bitch
11318,3,1,2,0,1,want beat bitch as so bad
11319,3,0,0,3,2,want go pumpkin patch love bird make date rest us uncomfort
11320,3,0,3,0,1,want paint fagot paint me
11321,3,0,3,0,1,want squar hoe
11322,6,0,6,0,1,want yo bitch go get smash er let up
11324,3,0,3,0,1,huge tomboy like barbi ninja turtl nede bitch truth
11325,3,0,3,0,1,made nica young nica
11326,3,0,0,3,2,acus never take ful front face shot one slant angl noth
11327,3,0,3,0,1,red light decatur amp lake mead amp bitch knew hapi se face tear joy like bitch fina get paseng seat
11328,3,0,3,0,1,bf grandma hous today goin old album grandpa nake pic side hos face tear joy weari face
11329,3,0,3,0,1,damn near flose bitch tampon string aw anyth stope eat pusi it
11330,3,0,3,0,1,eat amp mom gon say quot damn calm quot tf bitch calm
11331,3,0,3,0,1,felin wek ago sili hoe sili hoe hundr point hundr point rais hand
11332,3,0,1,2,2,fli slope rame smal asian boy kid got like champ walk of
11333,3,0,3,0,1,gete busin chase bitch
11334,3,0,3,0,1,given number mean joe grene high schol never tough son bitch respect
11335,3,0,3,0,1,gona put wana eat pusi like saiyan mention savag enough
11336,3,0,3,0,1,grown time turn wit grandma niguh
11337,6,0,6,0,1,guna eat pusi diet
11338,3,0,0,3,2,love charli weari face
11339,3,0,3,0,1,grade bitch said someth went moma like quot adopt quot
11340,4,1,3,0,1,club god lokin bitch gold teth tho confus smh
11341,3,0,0,3,2,inform bird pheonix today could find physic imag paint mytholog extinct
11342,3,0,3,0,1,kide guy hoe let lie x al
11343,3,1,2,0,1,literali quot trapin quot drake drope quot take bitch niga quot line tast henesey now
11344,3,0,3,0,1,lokin like flush face dem nica told dat shit
11345,3,1,2,0,1,play music kitchen mom kep ask toni quot give bitch heart rather purs quot
11346,3,0,3,0,1,smoke blunt outsid nasti countri bitch jump lake nake face tear joy face tear joy face tear joy lake nasti fuck face medic mask
11347,3,0,3,0,1,pusi back lol like crazi
11348,3,0,0,3,2,told never fold amp never sel sole
11349,3,1,2,0,1,tri fuck someth today bitch want lie talk bout brother phone lmfao fel play
11350,3,0,3,0,1,bitch mustash year half wtf wrong itch me
11351,3,0,3,0,1,work hard bitch today deserv reward
11352,3,0,3,0,1,born last night know hoe ai right
11353,3,0,3,0,1,born last night know hoe ai right
11354,3,0,3,0,1,born lastnight know these hoe ai right open hand
11355,3,2,1,0,0,cale fagot one lol
